Date,TransactionID,ProductID,ProductName,Category,Quantity,Price,Type,Amount,PaymentMode
2026-02-21,TXN1796,P102,Gold Winner Sunflower Oil 1L,Oils,1,140,Sale,140,Cash
2026-02-21,TXN1797,P103,Tata Salt 1kg,Condiments,1,28,Sale,28,UPI
2026-02-21,TXN1798,P107,Brooke Bond Red Label Tea 250g,Beverages,3,120,Sale,360,Cash
2026-02-21,TXN1799,P105,Toor Dal Premium 1kg,Pulses,2,180,Sale,360,UPI
2026-02-21,TXN1800,P107,Brooke Bond Red Label Tea 250g,Beverages,2,120,Sale,240,UPI
2026-02-21,TXN1801,P107,Brooke Bond Red Label Tea 250g,Beverages,2,120,Sale,240,Cash
2026-02-21,TXN1802,P106,Britannia Marie Gold Biscuits,Snacks,1,15,Sale,15,UPI
2026-02-21,TXN1803,P101,Premium Basmati Rice 5kg,Grains,1,450,Sale,450,Cash
2026-02-21,TXN1804,P107,Brooke Bond Red Label Tea 250g,Beverages,2,120,Sale,240,Card
2026-02-21,TXN1805,P108,Sunsilk Black Shampoo 180ml,Personal Care,1,145,Sale,145,UPI
2026-02-22,TXN1806,P107,Brooke Bond Red Label Tea 250g,Beverages,1,120,Sale,120,UPI
2026-02-22,TXN1807,P102,Gold Winner Sunflower Oil 1L,Oils,3,140,Sale,420,UPI
2026-02-22,TXN1808,P106,Britannia Marie Gold Biscuits,Snacks,2,15,Sale,30,UPI
2026-02-22,TXN1809,P101,Premium Basmati Rice 5kg,Grains,2,450,Sale,900,Card
2026-02-22,TXN1810,P101,Premium Basmati Rice 5kg,Grains,1,450,Sale,450,UPI
2026-02-22,TXN1811,P108,Sunsilk Black Shampoo 180ml,Personal Care,2,145,Sale,290,UPI
2026-02-22,TXN1812,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,1,280,Sale,280,Cash
2026-02-22,TXN1813,P102,Gold Winner Sunflower Oil 1L,Oils,1,140,Sale,140,Cash
2026-02-22,TXN1814,P103,Tata Salt 1kg,Condiments,2,28,Sale,56,UPI
2026-02-22,TXN1815,P105,Toor Dal Premium 1kg,Pulses,2,180,Sale,360,Cash
2026-02-22,TXN1816,P105,Toor Dal Premium 1kg,Pulses,5,180,Sale,900,Card
2026-02-22,TXN1817,P108,Sunsilk Black Shampoo 180ml,Personal Care,1,145,Sale,145,UPI
2026-02-22,TXN1818,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,2,280,Sale,560,Cash
2026-02-22,TXN1819,P101,Premium Basmati Rice 5kg,Grains,2,450,Sale,900,Cash
2026-02-22,TXN1820,P103,Tata Salt 1kg,Condiments,3,28,Sale,84,Cash
2026-02-22,TXN1821,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,2,280,Sale,560,UPI
2026-02-22,TXN1822,P106,Britannia Marie Gold Biscuits,Snacks,1,15,Sale,15,UPI
2026-02-22,TXN1823,P106,Britannia Marie Gold Biscuits,Snacks,1,15,Sale,15,UPI
2026-02-22,TXN1824,P106,Britannia Marie Gold Biscuits,Snacks,1,15,Sale,15,UPI
2026-02-22,TXN1825,P101,Premium Basmati Rice 5kg,Grains,2,450,Sale,900,UPI
2026-02-22,TXN1826,P107,Brooke Bond Red Label Tea 250g,Beverages,1,120,Sale,120,Cash
2026-02-22,TXN1827,P107,Brooke Bond Red Label Tea 250g,Beverages,2,120,Sale,240,UPI
2026-02-22,TXN1828,P106,Britannia Marie Gold Biscuits,Snacks,2,15,Sale,30,UPI
2026-02-22,TXN1829,P107,Brooke Bond Red Label Tea 250g,Beverages,1,120,Sale,120,UPI
2026-02-23,TXN1830,P102,Gold Winner Sunflower Oil 1L,Oils,6,140,Sale,840,UPI
2026-02-23,TXN1831,P105,Toor Dal Premium 1kg,Pulses,1,180,Sale,180,UPI
2026-02-23,TXN1832,P101,Premium Basmati Rice 5kg,Grains,1,450,Sale,450,UPI
2026-02-23,TXN1833,P101,Premium Basmati Rice 5kg,Grains,2,450,Sale,900,UPI
2026-02-23,TXN1834,P106,Britannia Marie Gold Biscuits,Snacks,5,15,Sale,75,UPI
2026-02-23,TXN_RESTOCK_1834,P106,Restock: Britannia Marie Gold Biscuits,Restock,34,12,Expense,408,Cash
2026-02-24,TXN1835,P106,Britannia Marie Gold Biscuits,Snacks,2,15,Sale,30,UPI
2026-02-24,TXN1836,P102,Gold Winner Sunflower Oil 1L,Oils,1,140,Sale,140,Card
2026-02-24,TXN1837,P107,Brooke Bond Red Label Tea 250g,Beverages,2,120,Sale,240,Cash
2026-02-24,TXN1838,P106,Britannia Marie Gold Biscuits,Snacks,1,15,Sale,15,UPI
2026-02-24,TXN1839,P105,Toor Dal Premium 1kg,Pulses,1,180,Sale,180,UPI
2026-02-24,TXN1840,P105,Toor Dal Premium 1kg,Pulses,3,180,Sale,540,Cash
2026-02-24,TXN1841,P103,Tata Salt 1kg,Condiments,2,28,Sale,56,UPI
2026-02-24,TXN1842,P105,Toor Dal Premium 1kg,Pulses,1,180,Sale,180,UPI
2026-02-24,TXN1843,P101,Premium Basmati Rice 5kg,Grains,2,450,Sale,900,UPI
2026-02-24,TXN1844,P101,Premium Basmati Rice 5kg,Grains,3,450,Sale,1350,Cash
2026-02-24,TXN1845,P108,Sunsilk Black Shampoo 180ml,Personal Care,2,145,Sale,290,Cash
2026-02-24,TXN1846,P102,Gold Winner Sunflower Oil 1L,Oils,1,140,Sale,140,Card
2026-02-24,TXN1847,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,3,280,Sale,840,UPI
2026-02-25,TXN1848,P108,Sunsilk Black Shampoo 180ml,Personal Care,1,145,Sale,145,Cash
2026-02-25,TXN1849,P102,Gold Winner Sunflower Oil 1L,Oils,2,140,Sale,280,UPI
2026-02-25,TXN1850,P107,Brooke Bond Red Label Tea 250g,Beverages,1,120,Sale,120,UPI
2026-02-25,TXN1851,P101,Premium Basmati Rice 5kg,Grains,1,450,Sale,450,UPI
2026-02-25,TXN1852,P108,Sunsilk Black Shampoo 180ml,Personal Care,1,145,Sale,145,UPI
2026-02-25,TXN1853,P101,Premium Basmati Rice 5kg,Grains,2,450,Sale,900,Card
2026-02-25,TXN1854,P102,Gold Winner Sunflower Oil 1L,Oils,3,140,Sale,420,UPI
2026-02-26,TXN1855,P106,Britannia Marie Gold Biscuits,Snacks,1,15,Sale,15,UPI
2026-02-26,TXN1856,P103,Tata Salt 1kg,Condiments,2,28,Sale,56,UPI
2026-02-26,TXN1857,P101,Premium Basmati Rice 5kg,Grains,1,450,Sale,450,UPI
2026-02-26,TXN1858,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,1,280,Sale,280,Cash
2026-02-26,TXN1859,P108,Sunsilk Black Shampoo 180ml,Personal Care,2,145,Sale,290,Cash
2026-02-26,TXN1860,P103,Tata Salt 1kg,Condiments,2,28,Sale,56,UPI
2026-02-26,TXN1861,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,1,280,Sale,280,UPI
2026-02-26,TXN1862,P107,Brooke Bond Red Label Tea 250g,Beverages,1,120,Sale,120,UPI
2026-02-26,TXN1863,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,2,280,Sale,560,UPI
2026-02-26,TXN1864,P108,Sunsilk Black Shampoo 180ml,Personal Care,3,145,Sale,435,Cash
2026-02-26,TXN1865,P106,Britannia Marie Gold Biscuits,Snacks,1,15,Sale,15,Card
2026-02-26,TXN1866,P105,Toor Dal Premium 1kg,Pulses,1,180,Sale,180,UPI
2026-02-27,TXN1867,P103,Tata Salt 1kg,Condiments,3,28,Sale,84,UPI
2026-02-27,TXN1868,P105,Toor Dal Premium 1kg,Pulses,1,180,Sale,180,UPI
2026-02-27,TXN1869,P102,Gold Winner Sunflower Oil 1L,Oils,2,140,Sale,280,UPI
2026-02-27,TXN1870,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,3,280,Sale,840,UPI
2026-02-27,TXN1871,P107,Brooke Bond Red Label Tea 250g,Beverages,5,120,Sale,600,UPI
2026-02-27,TXN1872,P102,Gold Winner Sunflower Oil 1L,Oils,1,140,Sale,140,UPI
2026-02-27,TXN1873,P105,Toor Dal Premium 1kg,Pulses,1,180,Sale,180,UPI
2026-02-27,TXN1874,P106,Britannia Marie Gold Biscuits,Snacks,2,15,Sale,30,Cash
2026-02-27,TXN1875,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,3,280,Sale,840,UPI
2026-02-27,TXN1876,P106,Britannia Marie Gold Biscuits,Snacks,1,15,Sale,15,UPI
2026-02-27,TXN1877,P108,Sunsilk Black Shampoo 180ml,Personal Care,2,145,Sale,290,UPI
2026-02-28,TXN1878,P105,Toor Dal Premium 1kg,Pulses,2,180,Sale,360,UPI
2026-02-28,TXN1879,P106,Britannia Marie Gold Biscuits,Snacks,2,15,Sale,30,UPI
2026-02-28,TXN1880,P108,Sunsilk Black Shampoo 180ml,Personal Care,3,145,Sale,435,UPI
2026-02-28,TXN1881,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,2,280,Sale,560,UPI
2026-02-28,TXN1882,P103,Tata Salt 1kg,Condiments,1,28,Sale,28,UPI
2026-02-28,TXN1883,P103,Tata Salt 1kg,Condiments,1,28,Sale,28,UPI
2026-02-28,TXN1884,P103,Tata Salt 1kg,Condiments,2,28,Sale,56,UPI
2026-02-28,TXN1885,P103,Tata Salt 1kg,Condiments,2,28,Sale,56,Cash
2026-02-28,TXN1886,P105,Toor Dal Premium 1kg,Pulses,2,180,Sale,360,Cash
2026-02-28,TXN1887,P102,Gold Winner Sunflower Oil 1L,Oils,1,140,Sale,140,Cash
2026-02-28,TXN1888,P105,Toor Dal Premium 1kg,Pulses,1,180,Sale,180,UPI
2026-02-28,TXN1889,P102,Gold Winner Sunflower Oil 1L,Oils,2,140,Sale,280,Cash
2026-02-28,TXN1890,P103,Tata Salt 1kg,Condiments,1,28,Sale,28,UPI
2026-02-28,TXN1891,P101,Premium Basmati Rice 5kg,Grains,2,450,Sale,900,Cash
2026-02-28,TXN1892,P103,Tata Salt 1kg,Condiments,2,28,Sale,56,Cash
2026-02-28,TXN1893,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,3,280,Sale,840,Cash
2026-02-28,TXN1894,P108,Sunsilk Black Shampoo 180ml,Personal Care,3,145,Sale,435,Cash
2026-03-01,TXN1895,P106,Britannia Marie Gold Biscuits,Snacks,2,15,Sale,30,UPI
2026-03-01,TXN1896,P102,Gold Winner Sunflower Oil 1L,Oils,1,140,Sale,140,UPI
2026-03-01,TXN1897,P106,Britannia Marie Gold Biscuits,Snacks,1,15,Sale,15,Card
2026-03-01,TXN1898,P108,Sunsilk Black Shampoo 180ml,Personal Care,1,145,Sale,145,UPI
2026-03-01,TXN1899,P107,Brooke Bond Red Label Tea 250g,Beverages,2,120,Sale,240,UPI
2026-03-01,TXN1900,P101,Premium Basmati Rice 5kg,Grains,5,450,Sale,2250,UPI
2026-03-01,TXN1901,P106,Britannia Marie Gold Biscuits,Snacks,1,15,Sale,15,UPI
2026-03-01,TXN1902,P105,Toor Dal Premium 1kg,Pulses,1,180,Sale,180,Cash
2026-03-01,TXN1903,P108,Sunsilk Black Shampoo 180ml,Personal Care,1,145,Sale,145,UPI
2026-03-01,TXN1904,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,1,280,Sale,280,Card
2026-03-01,TXN1905,P106,Britannia Marie Gold Biscuits,Snacks,1,15,Sale,15,UPI
2026-03-01,TXN1906,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,2,280,Sale,560,UPI
2026-03-01,TXN_RENT_032026,EXP_RENT,Shop Rent Payment,Operations,1,12000,Expense,12000,UPI
2026-03-01,TXN_RESTOCK_1906,P104,Restock: Aashirvaad Shudh Chakki Atta 5kg,Restock,22,220,Expense,4840,Cash
2026-03-02,TXN1907,P102,Gold Winner Sunflower Oil 1L,Oils,2,140,Sale,280,UPI
2026-03-02,TXN1908,P108,Sunsilk Black Shampoo 180ml,Personal Care,2,145,Sale,290,Cash
2026-03-02,TXN1909,P108,Sunsilk Black Shampoo 180ml,Personal Care,2,145,Sale,290,Cash
2026-03-02,TXN1910,P107,Brooke Bond Red Label Tea 250g,Beverages,3,120,Sale,360,Card
2026-03-02,TXN1911,P107,Brooke Bond Red Label Tea 250g,Beverages,2,120,Sale,240,Cash
2026-03-02,TXN1912,P102,Gold Winner Sunflower Oil 1L,Oils,2,140,Sale,280,UPI
2026-03-02,TXN1913,P102,Gold Winner Sunflower Oil 1L,Oils,1,140,Sale,140,UPI
2026-03-02,TXN1914,P108,Sunsilk Black Shampoo 180ml,Personal Care,1,145,Sale,145,UPI
2026-03-02,TXN1915,P106,Britannia Marie Gold Biscuits,Snacks,3,15,Sale,45,Cash
2026-03-02,TXN1916,P108,Sunsilk Black Shampoo 180ml,Personal Care,1,145,Sale,145,UPI
2026-03-02,TXN1917,P102,Gold Winner Sunflower Oil 1L,Oils,1,140,Sale,140,UPI
2026-03-02,TXN1918,P106,Britannia Marie Gold Biscuits,Snacks,2,15,Sale,30,Card
2026-03-02,TXN1919,P106,Britannia Marie Gold Biscuits,Snacks,1,15,Sale,15,Cash
2026-03-03,TXN1920,P107,Brooke Bond Red Label Tea 250g,Beverages,1,120,Sale,120,Cash
2026-03-03,TXN1921,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,1,280,Sale,280,Cash
2026-03-03,TXN1922,P102,Gold Winner Sunflower Oil 1L,Oils,2,140,Sale,280,UPI
2026-03-03,TXN1923,P101,Premium Basmati Rice 5kg,Grains,1,450,Sale,450,UPI
2026-03-03,TXN1924,P108,Sunsilk Black Shampoo 180ml,Personal Care,1,145,Sale,145,UPI
2026-03-03,TXN1925,P102,Gold Winner Sunflower Oil 1L,Oils,2,140,Sale,280,UPI
2026-03-03,TXN1926,P108,Sunsilk Black Shampoo 180ml,Personal Care,1,145,Sale,145,Card
2026-03-03,TXN1927,P106,Britannia Marie Gold Biscuits,Snacks,1,15,Sale,15,Cash
2026-03-04,TXN1928,P108,Sunsilk Black Shampoo 180ml,Personal Care,3,145,Sale,435,Card
2026-03-04,TXN1929,P103,Tata Salt 1kg,Condiments,3,28,Sale,84,Card
2026-03-04,TXN1930,P103,Tata Salt 1kg,Condiments,2,28,Sale,56,UPI
2026-03-04,TXN1931,P103,Tata Salt 1kg,Condiments,1,28,Sale,28,Cash
2026-03-04,TXN1932,P103,Tata Salt 1kg,Condiments,1,28,Sale,28,UPI
2026-03-04,TXN1933,P106,Britannia Marie Gold Biscuits,Snacks,1,15,Sale,15,Cash
2026-03-04,TXN1934,P108,Sunsilk Black Shampoo 180ml,Personal Care,1,145,Sale,145,UPI
2026-03-04,TXN1935,P102,Gold Winner Sunflower Oil 1L,Oils,2,140,Sale,280,Cash
2026-03-04,TXN1936,P102,Gold Winner Sunflower Oil 1L,Oils,1,140,Sale,140,Cash
2026-03-04,TXN1937,P103,Tata Salt 1kg,Condiments,1,28,Sale,28,UPI
2026-03-05,TXN1938,P107,Brooke Bond Red Label Tea 250g,Beverages,3,120,Sale,360,UPI
2026-03-05,TXN1939,P105,Toor Dal Premium 1kg,Pulses,2,180,Sale,360,UPI
2026-03-05,TXN1940,P102,Gold Winner Sunflower Oil 1L,Oils,2,140,Sale,280,Cash
2026-03-05,TXN1941,P101,Premium Basmati Rice 5kg,Grains,2,450,Sale,900,Cash
2026-03-05,TXN1942,P103,Tata Salt 1kg,Condiments,2,28,Sale,56,Card
2026-03-05,TXN1943,P105,Toor Dal Premium 1kg,Pulses,2,180,Sale,360,Cash
2026-03-05,TXN1944,P101,Premium Basmati Rice 5kg,Grains,2,450,Sale,900,UPI
2026-03-06,TXN1945,P101,Premium Basmati Rice 5kg,Grains,1,450,Sale,450,UPI
2026-03-06,TXN1946,P107,Brooke Bond Red Label Tea 250g,Beverages,1,120,Sale,120,UPI
2026-03-06,TXN1947,P102,Gold Winner Sunflower Oil 1L,Oils,2,140,Sale,280,Cash
2026-03-06,TXN1948,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,1,280,Sale,280,Card
2026-03-06,TXN1949,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,1,280,Sale,280,UPI
2026-03-06,TXN1950,P105,Toor Dal Premium 1kg,Pulses,3,180,Sale,540,UPI
2026-03-06,TXN1951,P103,Tata Salt 1kg,Condiments,2,28,Sale,56,UPI
2026-03-06,TXN1952,P108,Sunsilk Black Shampoo 180ml,Personal Care,1,145,Sale,145,Card
2026-03-07,TXN1953,P108,Sunsilk Black Shampoo 180ml,Personal Care,2,145,Sale,290,UPI
2026-03-07,TXN1954,P103,Tata Salt 1kg,Condiments,3,28,Sale,84,Cash
2026-03-07,TXN1955,P108,Sunsilk Black Shampoo 180ml,Personal Care,3,145,Sale,435,UPI
2026-03-07,TXN1956,P105,Toor Dal Premium 1kg,Pulses,3,180,Sale,540,Card
2026-03-07,TXN1957,P108,Sunsilk Black Shampoo 180ml,Personal Care,3,145,Sale,435,UPI
2026-03-07,TXN1958,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,1,280,Sale,280,Cash
2026-03-07,TXN1959,P108,Sunsilk Black Shampoo 180ml,Personal Care,3,145,Sale,435,UPI
2026-03-07,TXN1960,P102,Gold Winner Sunflower Oil 1L,Oils,1,140,Sale,140,UPI
2026-03-07,TXN1961,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,1,280,Sale,280,UPI
2026-03-07,TXN1962,P107,Brooke Bond Red Label Tea 250g,Beverages,1,120,Sale,120,Cash
2026-03-07,TXN1963,P108,Sunsilk Black Shampoo 180ml,Personal Care,1,145,Sale,145,UPI
2026-03-07,TXN1964,P103,Tata Salt 1kg,Condiments,1,28,Sale,28,UPI
2026-03-07,TXN1965,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,3,280,Sale,840,UPI
2026-03-07,TXN1966,P105,Toor Dal Premium 1kg,Pulses,1,180,Sale,180,Cash
2026-03-07,TXN1967,P107,Brooke Bond Red Label Tea 250g,Beverages,2,120,Sale,240,Card
2026-03-07,TXN1968,P108,Sunsilk Black Shampoo 180ml,Personal Care,1,145,Sale,145,UPI
2026-03-08,TXN1969,P105,Toor Dal Premium 1kg,Pulses,1,180,Sale,180,UPI
2026-03-08,TXN1970,P108,Sunsilk Black Shampoo 180ml,Personal Care,2,145,Sale,290,UPI
2026-03-08,TXN1971,P101,Premium Basmati Rice 5kg,Grains,1,450,Sale,450,UPI
2026-03-08,TXN1972,P107,Brooke Bond Red Label Tea 250g,Beverages,1,120,Sale,120,UPI
2026-03-08,TXN1973,P105,Toor Dal Premium 1kg,Pulses,1,180,Sale,180,Card
2026-03-08,TXN1974,P101,Premium Basmati Rice 5kg,Grains,3,450,Sale,1350,UPI
2026-03-08,TXN1975,P107,Brooke Bond Red Label Tea 250g,Beverages,2,120,Sale,240,Card
2026-03-08,TXN1976,P102,Gold Winner Sunflower Oil 1L,Oils,1,140,Sale,140,Cash
2026-03-08,TXN1977,P107,Brooke Bond Red Label Tea 250g,Beverages,2,120,Sale,240,Cash
2026-03-08,TXN1978,P101,Premium Basmati Rice 5kg,Grains,3,450,Sale,1350,UPI
2026-03-08,TXN1979,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,1,280,Sale,280,Card
2026-03-08,TXN1980,P105,Toor Dal Premium 1kg,Pulses,6,180,Sale,1080,UPI
2026-03-08,TXN1981,P101,Premium Basmati Rice 5kg,Grains,2,450,Sale,900,UPI
2026-03-08,TXN1982,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,2,280,Sale,560,Cash
2026-03-08,TXN1983,P106,Britannia Marie Gold Biscuits,Snacks,1,15,Sale,15,UPI
2026-03-08,TXN1984,P103,Tata Salt 1kg,Condiments,1,28,Sale,28,Cash
2026-03-08,TXN1985,P106,Britannia Marie Gold Biscuits,Snacks,2,15,Sale,30,UPI
2026-03-08,TXN1986,P106,Britannia Marie Gold Biscuits,Snacks,1,15,Sale,15,Cash
2026-03-08,TXN1987,P103,Tata Salt 1kg,Condiments,3,28,Sale,84,Cash
2026-03-08,TXN1988,P105,Toor Dal Premium 1kg,Pulses,2,180,Sale,360,Cash
2026-03-08,TXN1989,P101,Premium Basmati Rice 5kg,Grains,1,450,Sale,450,UPI
2026-03-08,TXN1990,P107,Brooke Bond Red Label Tea 250g,Beverages,1,120,Sale,120,Cash
2026-03-08,TXN1991,P102,Gold Winner Sunflower Oil 1L,Oils,1,140,Sale,140,UPI
2026-03-09,TXN1992,P107,Brooke Bond Red Label Tea 250g,Beverages,1,120,Sale,120,UPI
2026-03-09,TXN1993,P103,Tata Salt 1kg,Condiments,1,28,Sale,28,UPI
2026-03-09,TXN1994,P102,Gold Winner Sunflower Oil 1L,Oils,2,140,Sale,280,UPI
2026-03-09,TXN1995,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,2,280,Sale,560,UPI
2026-03-09,TXN1996,P102,Gold Winner Sunflower Oil 1L,Oils,2,140,Sale,280,Card
2026-03-10,TXN1997,P105,Toor Dal Premium 1kg,Pulses,2,180,Sale,360,UPI
2026-03-10,TXN1998,P101,Premium Basmati Rice 5kg,Grains,2,450,Sale,900,Card
2026-03-10,TXN1999,P102,Gold Winner Sunflower Oil 1L,Oils,2,140,Sale,280,Cash
2026-03-10,TXN2000,P106,Britannia Marie Gold Biscuits,Snacks,2,15,Sale,30,Cash
2026-03-10,TXN2001,P101,Premium Basmati Rice 5kg,Grains,2,450,Sale,900,UPI
2026-03-10,TXN2002,P108,Sunsilk Black Shampoo 180ml,Personal Care,1,145,Sale,145,UPI
2026-03-10,TXN_ELEC_032026,EXP_ELEC,Electricity Bill,Utilities,1,3452,Expense,3452,UPI
2026-03-11,TXN2003,P103,Tata Salt 1kg,Condiments,3,28,Sale,84,Cash
2026-03-11,TXN2004,P103,Tata Salt 1kg,Condiments,2,28,Sale,56,UPI
2026-03-11,TXN2005,P105,Toor Dal Premium 1kg,Pulses,2,180,Sale,360,UPI
2026-03-11,TXN2006,P102,Gold Winner Sunflower Oil 1L,Oils,1,140,Sale,140,UPI
2026-03-11,TXN2007,P108,Sunsilk Black Shampoo 180ml,Personal Care,2,145,Sale,290,UPI
2026-03-11,TXN_RESTOCK_2007,P103,Restock: Tata Salt 1kg,Restock,16,20,Expense,320,Cash
2026-03-12,TXN2008,P103,Tata Salt 1kg,Condiments,2,28,Sale,56,Cash
2026-03-12,TXN2009,P108,Sunsilk Black Shampoo 180ml,Personal Care,1,145,Sale,145,Card
2026-03-12,TXN2010,P103,Tata Salt 1kg,Condiments,2,28,Sale,56,Card
2026-03-12,TXN2011,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,6,280,Sale,1680,Cash
2026-03-12,TXN2012,P101,Premium Basmati Rice 5kg,Grains,1,450,Sale,450,Cash
2026-03-12,TXN2013,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,1,280,Sale,280,UPI
2026-03-12,TXN2014,P101,Premium Basmati Rice 5kg,Grains,1,450,Sale,450,UPI
2026-03-12,TXN2015,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,1,280,Sale,280,Card
2026-03-12,TXN2016,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,1,280,Sale,280,Cash
2026-03-12,TXN2017,P107,Brooke Bond Red Label Tea 250g,Beverages,1,120,Sale,120,UPI
2026-03-12,TXN2018,P102,Gold Winner Sunflower Oil 1L,Oils,1,140,Sale,140,UPI
2026-03-12,TXN2019,P101,Premium Basmati Rice 5kg,Grains,2,450,Sale,900,UPI
2026-03-13,TXN2020,P103,Tata Salt 1kg,Condiments,2,28,Sale,56,UPI
2026-03-13,TXN2021,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,3,280,Sale,840,Cash
2026-03-13,TXN2022,P107,Brooke Bond Red Label Tea 250g,Beverages,3,120,Sale,360,Card
2026-03-13,TXN2023,P107,Brooke Bond Red Label Tea 250g,Beverages,1,120,Sale,120,UPI
2026-03-13,TXN2024,P102,Gold Winner Sunflower Oil 1L,Oils,1,140,Sale,140,UPI
2026-03-13,TXN2025,P101,Premium Basmati Rice 5kg,Grains,3,450,Sale,1350,UPI
2026-03-13,TXN2026,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,1,280,Sale,280,UPI
2026-03-13,TXN2027,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,2,280,Sale,560,UPI
2026-03-13,TXN2028,P102,Gold Winner Sunflower Oil 1L,Oils,2,140,Sale,280,UPI
2026-03-14,TXN2029,P103,Tata Salt 1kg,Condiments,3,28,Sale,84,UPI
2026-03-14,TXN2030,P107,Brooke Bond Red Label Tea 250g,Beverages,2,120,Sale,240,UPI
2026-03-14,TXN2031,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,1,280,Sale,280,Cash
2026-03-14,TXN2032,P105,Toor Dal Premium 1kg,Pulses,1,180,Sale,180,UPI
2026-03-14,TXN2033,P103,Tata Salt 1kg,Condiments,6,28,Sale,168,UPI
2026-03-14,TXN2034,P108,Sunsilk Black Shampoo 180ml,Personal Care,2,145,Sale,290,Cash
2026-03-14,TXN2035,P103,Tata Salt 1kg,Condiments,2,28,Sale,56,UPI
2026-03-14,TXN2036,P103,Tata Salt 1kg,Condiments,2,28,Sale,56,UPI
2026-03-14,TXN2037,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,6,280,Sale,1680,Card
2026-03-14,TXN2038,P105,Toor Dal Premium 1kg,Pulses,1,180,Sale,180,UPI
2026-03-14,TXN2039,P101,Premium Basmati Rice 5kg,Grains,2,450,Sale,900,UPI
2026-03-14,TXN2040,P107,Brooke Bond Red Label Tea 250g,Beverages,2,120,Sale,240,Cash
2026-03-14,TXN2041,P102,Gold Winner Sunflower Oil 1L,Oils,3,140,Sale,420,UPI
2026-03-15,TXN2042,P106,Britannia Marie Gold Biscuits,Snacks,3,15,Sale,45,UPI
2026-03-15,TXN2043,P101,Premium Basmati Rice 5kg,Grains,3,450,Sale,1350,Card
2026-03-15,TXN2044,P103,Tata Salt 1kg,Condiments,1,28,Sale,28,Cash
2026-03-15,TXN2045,P106,Britannia Marie Gold Biscuits,Snacks,2,15,Sale,30,UPI
2026-03-15,TXN2046,P108,Sunsilk Black Shampoo 180ml,Personal Care,3,145,Sale,435,Card
2026-03-15,TXN2047,P101,Premium Basmati Rice 5kg,Grains,1,450,Sale,450,Card
2026-03-15,TXN2048,P102,Gold Winner Sunflower Oil 1L,Oils,1,140,Sale,140,Cash
2026-03-15,TXN2049,P102,Gold Winner Sunflower Oil 1L,Oils,1,140,Sale,140,Cash
2026-03-15,TXN2050,P107,Brooke Bond Red Label Tea 250g,Beverages,1,120,Sale,120,Cash
2026-03-15,TXN2051,P103,Tata Salt 1kg,Condiments,1,28,Sale,28,Cash
2026-03-15,TXN2052,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,2,280,Sale,560,Cash
2026-03-15,TXN2053,P108,Sunsilk Black Shampoo 180ml,Personal Care,1,145,Sale,145,Cash
2026-03-15,TXN2054,P102,Gold Winner Sunflower Oil 1L,Oils,1,140,Sale,140,UPI
2026-03-15,TXN2055,P102,Gold Winner Sunflower Oil 1L,Oils,2,140,Sale,280,UPI
2026-03-15,TXN2056,P106,Britannia Marie Gold Biscuits,Snacks,1,15,Sale,15,Cash
2026-03-15,TXN2057,P106,Britannia Marie Gold Biscuits,Snacks,1,15,Sale,15,UPI
2026-03-15,TXN2058,P102,Gold Winner Sunflower Oil 1L,Oils,2,140,Sale,280,UPI
2026-03-16,TXN2059,P107,Brooke Bond Red Label Tea 250g,Beverages,1,120,Sale,120,Card
2026-03-16,TXN2060,P103,Tata Salt 1kg,Condiments,1,28,Sale,28,UPI
2026-03-16,TXN2061,P106,Britannia Marie Gold Biscuits,Snacks,2,15,Sale,30,Cash
